	product_name	product_review	user_rating
4474	Aurelian Lure	(From a 4 oz. tasting of batch 3.) Cloudy but representative apricot color, and the fruit comes through on the nose in a nice reserved way, and then the taste stays right in step with the pace and expectation of the lead-in. I'm not a fan of sours and citrus-forward beers, so this sweeter fruit theme is more to my liking and is a beautiful offering for the type.	4.49
4475	Aurelian Lure	Had batch 3 fresh at JK at the release party and I think this was the best batch yet. So much sourness and nice notes of apricot on the nose and throughout the entire drink. The carbonation is perfect and the flavor is so complex.	4.54
4476	Fuzzy Baby Ducks	honestly this beer is tough to beat. I'll try new beers all the time thinking they're great and then i'll pick up some fuzzy baby ducks and it just mops the floor with them. Great beer!!!!!!!!!!!!!!	5
4477	Fuzzy Baby Ducks	2-month-old can poured into a tulip. Has to be said: absolutely awesome can art.. Murky but pretty dark-orange-gold body with borderline-turbid haze. Huge, fluffy head of tightly compact off-white bubbles. Excellent retention and remarkable lacing.. Based on the ultra-high ratings for this beer, I'm guessing that the age on the can I'm drinking has taken a lot away from the aromas and flavors. But I have to base my ratings on what I'm actually consuming, and in that respect this is a solid but fairly average hazy IPA..  1,294 characters	3.59
4478	Fuzzy Baby Ducks	Thanks to JLindros for hooking me up with a can of this. Something I remember trying to get when it first came out but those Connecticut haze boys value this thing on whale tier level.. A - Poured into my Duvel tulip a nice hazy murky deep orange hue with a fat two finger white head that fades slowly to leave loads of creamy lacing and a dense creamy blanket.. S - Aromas of bright juicy citrus and peel, decent amount of candied mango and tropical fruit. Flashes of dried fruit as well, tropical fruit leather. Good lighter malt sweetness..  1,016 characters	4.32
4479	Fuzzy Baby Ducks	"Been trying to get this for years...just happened to be driving by the brewery and checked, and they had it! BAM! Love the label, but wish I could remove it easily. Canned 8/09/19
Pours a huge frothy foamy slight creamy medium bubble head with good retention, soapy lacing, hazy deep orange with a little dark reddish tint. Nose brings loads of citrus, juicy orange, tangerine, orange cream notes, with a mild fluffy creamy malt base, little doughy, then tropical with light mango, papaya, and something else I can't label.  1,468 characters"	4.39
4480	Fuzzy Baby Ducks	12oz. can served in a nonic. Canned 7/2/19. Pours a hazy, dull orange with a tight, one inch, bright white head. Nose is fairly subdued - subtle aromas of citrus, pith and biscuity malt with perhaps a kiss of tropical fruit at the back. Taste consistent with nose, albeit brighter and the tropical fruits notes are more pronounced towards the middle and a hint of herbal/medicinal bitterness at the finish. Mouthfeel if light-medium, with an easy, even carbonation. Overall, tasty and quit edrinkable.	3.97
4481	Fuzzy Baby Ducks	"On tap at the brewery
Hazy gold, three fingers of fine white head, full curtain, cap
Orange, grapefruit, lemon, light floral, grapefruit aromas
Light bitter hop flavors of orange,bitter pineapple, apricot, light pine
Smooth, light medium mouthfeel, dry finish with bitter aftertaste, no alcohol
Strong stubborn carbonation
Full bodied and full flavored
Great IPA"	4.39
4482	Fuzzy Baby Ducks	I have not drunk many beers over the last few weeks life has been topsy turvy. I am so ready to get off this roller coaster. Fuzzy duck, like the name of this beer, the can art is awesome. The beer is 45 degrees and served in a pint glass. The head retention is excellent. The beer's head produced a two finger thick frothy, creamy and airy. The head left lacing on the glass. The color of the beer is SRM 6 a deep gold color with amber hues. The clarity of the beer is hazy. Overall the beer has a beautiful appearance.. The aromas in the beer are bright citrus ( oranges, mandarins, lemons, and grapefruit), toasted malts, biscuits, honey-like sweetness, a touch of herbal, a touch of floral, and a hint of grass.. The flavors in the beer are bright oranges, mandarins, lemons, grapefruit, toasted malts, biscuits, honey-like sweetness, a touch of herbal, grass, bready, and a hint of pine..  1,155 characters	4.41
4483	Fuzzy Baby Ducks	Canned on 5/24/19. Pours a slightly cloudy golden dark orange body topped with a fluffy, tightly composed white head; excellent retention recedes evenly to a thick cap and uniform tapestry of lacing.. Aromas burst with deeply juicy resinous tones of pineapple, papaya, and tropical zest; a beautiful honeyed orange highlights the bouquet upfront; occasionally dense bready spice and corn flakes pop on the backbone to support the deep citrusy sweetness with a deft herbal touch that defines the aroma..  1,409 characters	4.38
4484	Fuzzy Baby Ducks	Traded for this a while ago, as there wasn't a date on the bottom of the can. Wasn't sure what to expect out of this as the beer was quite old when I finally cracked it open, and although it wasn't bad, I don't see how it earned the lofty rating that it had on here.... The pour to this was alright as the liquid had a orange blossom hue to it with plenty of white, bubbly head to top it off. Most of the thin lacing was around the top of my pint glass with a few scattered splotches below it. Lots of citrus juice and rind in the nose with some dank, tropical notes and pine as well. It wasn't bad but at this point, I've had so many beers with those notes that this seemed like something else I've had before but couldn't quite remember exactly what. That characteristic was true for the taste as well given how slick, sweet, and somewhat heavy this was but once again, it wasn't anything noteworthy or outstanding to me, as the malt was certainly there but not anything that added or detracted to this beer's flavor profile.... The amount of alcohol in this was typical as well with just enough to give this some heft but not enough to easily felt or detected. A date on the bottom of the can might have helped but as it was, I would love to give this another go with something fresher. A mild, dry hop burn took hold as I finished this off and there was just a little bit of sediment at the bottom of the liquid but as it was, this was a beer that was as prototypical as a New Englad IPA could get...	4
4485	Fuzzy Baby Ducks	Pours a true hazy orange with two fingers of khaki foam after an eager pour. Head retention is good. Aroma is papaya, orange, mango, guava, pillowy yeast and clove. Tropical fruits are pronounced and sugary. Flavor profile carries more of the same qualities, with papaya, orange, mango, tangerine and guava sitting on the tongue for a long while after each sip. Light notes of yeast, and bready malts round out the flavor profile, but the balance is still very clearly tipped towards hops. Mouth feel is pillowy and creamy with a medium-thick consistency. Overall, sweet, but overly so. It clearly focuses on tropical fruits, but refrains from becoming cloyingly sweet - a refreshing NE IPA characteristic.. Served in a 15.5oz Spiegalau tulip from a 12oz can.	4.28
4486	Fuzzy Baby Ducks	From a can, direct from the brewery. First impression was “this is no single ipa”. Tastes heavy to me, lush and potent. Bitter orange rind notes are most noticeable. good amount of bitter lingering... more than I expected. Finishes drier than I expected. There is a strong mineral character, an almost metallic tingle which, for me, takes over too much of the flavor. Here i was thinking this was a juicy neipa but Citra commonalities aside, this is a different animal. Im hoping it grows on me but it feels a bit “one note”. Im not blown away. Im maybe not as “citra-centric” as others so I shouldn’t be surprised that im not gaga over this. I see why people like it but... seems like a lot of hype surrounding this beer. My issue is that it starts exactly where it ends, it feels almost stingingly sharp with citrus... like your tongue is being zapped, but there isnt a depth to the experience... or a nuance to the hop profile... Again, one note. I normally really like single hop ipas but i think ive learned that citra does not have what im looking for, at least not when all by itself. All that said, it is excellent beer.	4.11
4487	Fuzzy Baby Ducks	"Poured out of a can into a tree house pint glass
Nose is tropical but not super intense.
Body has a NE style haze but not super dense like some of the juice bombs.
Flavor follows nose.
Nothing super intense. Definitely tastes more like a “beet” on the back end than a lot of these other hazies out there.
Overall very good but missing some of the density."	4.19
4488	Fuzzy Baby Ducks	An exceptional IPA that stands out above a sea full of IPAs. Love getting my hands on this beer. Love me some fuzzy baby ducks! This is a beer everyone needs to try at some point.	4.38
4489	Fuzzy Baby Ducks	Really excellent IPA. Finally got my hands on some fresh cans this weekend. Opaque pale orange with a lacy white head. Strong aromas of papaya and a whole range of citrus, especially orange. Medium bodied, smooth textured, and pleasantly dry throughout. Lighter and more refreshing, though less complex, than their DIPAs. Of course that's by design. NEBCO's got the winning recipes.	4.5
4490	Fuzzy Baby Ducks	12oz. can into a Fuzzy sensory glass.. Hazy, like a New England IPA... though not quite as hazy. Nose reveals its not quite that though. Aromas of citrus, grapefruit, pine and fresh cut grass. A swirl gives additional notes of cantaloupe and pungent hop bitterness. A classic smell. Beer opens citrus, papaya and pineapple with hints of grass, pine and a fresh hop bitterness in the back. Finally! Some BALANCE between the tropical fruit notes and a nice, biting hop bitterness. Finishes cane sugar and grapefruit with a distinct hop film in the aftertaste. Body is light with moderate to ample carbonation. Prickly and foamy in the mouth and goes down soft with a dry and filmy aftertaste. Super drinkable.. It's impressive when a single IPA can pack this much flavor. It's even more impressive when that flavor comes with great balance. This is a classic for sure and holds its own as a pre-cursor to the hazy IPA style.	4.38
4491	Fuzzy Baby Ducks	Golden orange yellow in color. Hazy in appearance. Citrus zest, nectarine and mango. Biscuit malt profile. Medium bodied with a creamy feel. Lower in carb. Balanced with all flavors melding together. Not really bursting with flavor, but it's nice. Don't really get the super hype on this one. Maybe the balanced nature of it actually elevates it.	4.13
4492	Fuzzy Baby Ducks	"""Merry Quackmas"" -- canned 12/19/17. Finally!!! Got my hands on some Fuzzy Baby Ducks. Wanna thank the bartenders at NEBCo. for finding a can under the bar and giving me an early Christmas gift. Gorgeous cloudy golden liquid, huge tropical fruit nose. Flavor and feel are lusciously smooth with creamy Citra amazingness. Just awesome stuff. Exceeds the hype from the first sip. Sublime drinkability...this is fizzy, alcoholic mango juice."	4.84
4493	Fuzzy Baby Ducks	Look: Translucent straw gold with slight haze and a moderate white head. Light activity.. Smell: Grassy hops with a hint of peach. Light honey malt.. Taste: Hop notes if ripe lychee, peach skin, honeydew, and fresh cut grass. Cracker thin malt..  533 characters	4.39
4494	Fuzzy Baby Ducks	On tap at New England brewing company. Poured into a glass , hazy yellow , white foam ring , good lacings. Slight citrus aroma.  212 characters	4.14
4495	Fuzzy Baby Ducks	A 12 fl oz can with no canned on or best before date on it. Poured into a Lost Abbey teku glass.. Appearance: A hazy orange colour with a nice two finger white head that had decent retention and left nice lacing.. Aroma: Orange, mandarin, citrus rind, ripe mango, pineapple and grapefruit..  715 characters	4.71
4496	Fuzzy Baby Ducks	Cloudy amber appearance with nice head that desipates quickly. Aroma is hoppy with a hint of citrus. Taste is more of a balanced hoppy citrus with some bitterness.	4.44
4497	Fuzzy Baby Ducks	Look: Amber Golden color. See a little bit of light through it. Fluffy one in a half fingers off of white head.. Smell: Citrus Fruit orange, tangerine. Biscuitsy, Grainy malt sweetness. Grapefruit peel, pine. Some floral notes. It's smells balanced.. Taste: It follows the nose pretty much to a tee. Upfront your greeted with those citrus fruit notes. Orange, tangerine. Not overly juicy almost leaning toward citrus peel which carries over to the mid palate where you also get those biscuity, grainy maltiness. it's not overly sweet malts. The malt adds a nice balance to the hops. In the finish is where you get the hoppy bitterness. You get that grapefruit rind, piney bitterness along with some floral, herbal hoppiness that sticks to the sides of your tongue..  1,398 characters	4
4498	Fuzzy Baby Ducks	Huge shoutout to my NY connection for getting access to this gem!. This pours a great murky gold, entirely opaque. Really nice frothy head of foam that retains the lace well.. Undoubtedly citra hops here. The beautiful balanced aromas of citrus and pine work great to start this beer off on the nose. The lingering bitterness on the back keeps you coming back for more..  1,125 characters	4.74
4499	Fuzzy Baby Ducks	Pours burnt Amber. Nice white head. Citrus on the nose. Taste is citrus, orange peels and candied orange. Really tasty. Has a piney finish. Look forward to more from them.	4.53
4500	Fuzzy Baby Ducks	The body appears turbid with an amber orb in the center and gold around the edges topped by a large, off-white foam that slowly settles with a fuzzy cling.. Smell is orange zest all over, but also sharp New England-style IPA yeast that is very prominent, even from afar. It really reminds me of Trillium, and almost verges into Belgian territory, but mainly keeps with the faint apple cider vinegar profile. There is also a surprising level of bready malt that translates as buttery biscuit, with a little floral and herbal potpourri perfume that sticks to the glass.. Taste is sweeter and breadier than I imagined due to its hype level, with a complete orange presence--rind, zest, flesh, juice, and even candy. It also finishes with more pine than I expected as well..  954 characters	3.88
4501	La Fosse	I had this right after having Fuzzy at the tasting room in St. Louis and they are neck and neck. I may actually prefer La Fosse, because the apricots have a more unique aroma and tartness that set it apart from Fuzzy more significantly than anticipated.	4.83
4502	La Fosse	Slightly hazy unpolished gold with a fizzy white blanket settling to a thin spotty film.. Having this side by side with Smooth, this is more sour, sharp and sweet, and also slightly firmer of body with a crisp fizz. The oak is almost vinegary in the swallow, and oh yeah, it's acetic. Funk and oak are less present here, but there's still a complexity of oak. However, it's less wine-like and more neutral. There are hints of yellow apple, mango and biscuit, but it's just way too acidic.	3.94
4503	La Fosse	Had poured on-site at side project cellar from a 375ml bottle. Wow is it spectacular with a tart punch to the face that finishes smooth from the apricot. Very delightful mouth feel that makes this perfect for a summer day	4.68
4504	La Fosse	Blend #3.. A: Pours a fizzy, light pale orange color with basically no head.. S: Fresh apricot, moderate and well-integrated barnyard, and a bit of pepper and vanilla..  446 characters	4.42
4505	La Fosse	Finally got to rate this beer. B3 from bottle to glass, pours an opaque orange hue, a lot like the juice. Very fruity on the nose. The flavor profile to me is very similar to Fuzzy(I guess I should have an actual peach and apricot side by side to really know the difference), which in the end is why I am rating it the same. Beautiful beer, that I think Side Project has improved over previous batches, as the acidity levels have gone down quite significantly in my opinion.	4.45
4506	La Fosse	"L: Bold tangerine and dark orange hues with a thin wispy white head that recedes quickly
S: Ripe juicy apricot with a complement of other citrus and stone fruits and slight hay funk
T: Healthy shot of tart grapefruit followed by a burst of muddled peaches; the finish is a robust funky apricot note that lingers
F: Medium bodied with light carb; rich and jammy
O: For a four-year-old bottle of blend #1 this has held up surprisingly well. The carb and head have fallen off slightly, but what's left is a concentrated wild apricot jammy experience. Another incredible fruited sour by one of the best in the game - well done."	4.59
4507	La Fosse	Batch 2 bottle poured into a Side Project wine glass.. Pours a super pulpy, bright, glowing orange body with a frothy white head that leaves nice lacing and retention. Beautiful looking beer.. On the nose are heavy, potent apricot aromas, like a freshly sliced apricot. Bright and fresh, grassy, hay, with a sharp acidity and citrus aromas..  644 characters	4.77
4508	La Fosse	Blend 2, consumed onsite at Side Project. Juicy apricots with a touch of oak and the signature Side Project yeast/sourness. Looks and smells incredible...very nicely done!	4.73
4509	La Fosse	i am surprised to learn this is the same base beer as fuzzy, which to me wasnt anywhere near this sour, this beer seems way more acidic to me, but maybe thats the impact of the different fruits on it or of its relative maturity, i really dont know. either way, this is up there with the very best beers i have had from side project to date. pale hazy lambic looking beer, with a fizzy white head that dissipates fast. the aroma is the best part for me, woody bretty funk with citrusy bacterial tang over a pale wheaty base, it is lambic at its core it seems, but the fruit is so vibrant here, soft super ripe apricots, their absolute essence, intense and amazingly enticing. sometimes apricots and peaches can be a little samey in beers, depending on how they are used, but there is no mistaking these apricots! so true to the real fruit, in its best form. the flavor is like that too, with a lot of the sourness and wild yeast flavor (and wood) on the front end, and all the fruit showing up later on. i like the progression of flavors moving this way, the fruit lingers long in the finish, but the beer is very dry. its a step more sour than it needs to be i think, it sort of hurts the teeth like that, has an overdeveloped bacterial sting, and sits litle vinegary in the belly. still nice bretty notes about, as fruity as the apricots themselves. great carbonation and a very light body. a very special beer, and perhaps as good an apricot wild beer as has been made in the states.... edit: just had a blend three from awhile ago now, and it was exceedingly sour, way past the point where i would want to drink even this little bottle by myself, its got a nail polish remover thing going on, and really is overly intense in that regard. i like the apricot still, and i like the flavor overall, lemony and natural, the fruit has held up well. unfortunately, this is another beer from these guys that is just way too sour at this point, they have all been trending in that direction, but its too much now. i liked it much better when it was fresh.	4.39
4510	La Fosse	"batch 2 drank at side project on 3/28/2016. this is overall a fantastic beer. this is a phenomenal showcase of an apricot fruited wild ale. it is a tad on the ""too sour"" side, but that is only if i have to nitpick this. really a beautiful beer and one I am glad to have tried. wonderful levels of oak, apricot, some other citrus notes, and acid. lovely beer"	4.58
4511	La Fosse	Batch2 from the bottle release today. Look is opaque light orange. Smell is light funk at first, eggy, then heavy apricots as it warms. Taste is amazing. Sour then apricots all over the place. More apricots as it warms up. Dry finish. Wife and I have had almost all of the fruited sours and this is by far the best we've ever had from Side Project. They really hit the nail on the head with this one. This beer explodes apricots all over the place. Really really tasty.	4.75
4512	La Fosse	Had at CBC 2016. I love sour beers, and there were some great ones there. This one was simply too much though; everything that would probably make this beer great as well gets overshadowed by the extreme sourness. Without a doubt the most sour beer I've ever had. As a bit of a novelty , definitely worth trying. But man, my teeth hated me after this one.	3.83
4513	La Fosse	"A: Rich golden orange but has no head or carb to speak of
S: lots of ripe apricot with an intense acetic smell, you can tell this is going to be sour
T: apricot, funk, cottage cheese, yogurt, highly lacto and acidic
M: very dry but doesn't feel undercarbed
O: the apricots are here but overcome bu the enamel ripping sourness and acidity. My gut will be feeling this one in the morning."	3.87
4514	La Fosse	First SP fruited beer. La Fosse is fine, pretty good even, but it suffers from the overwhelming amount of acidity (reminded me of Upland). I definitely don't think it's worth what it trades for. If you want Apricots, I think nearly every other similar beer is much better (Aurelian Lure, Apricot Bu, Apricot Fruit Stand, Fou Foune, West Ashley, etc).	4.25
4515	La Fosse	This is straight battery acid. Batch one and batch two are just straight acid. Batch one was even more so than batch two. This is easily the worst side project beer I've had to date. This will be a preference thing though. Both of my friends liked it while I poured the rest of mine in their glasses	3.24
4516	La Fosse	This beer definitely has apricot in it. The smell is there and the taste is there along with some punch you in the face sourness. This beer is very acidic and funky and plays well with the fruit. Did a side by side with Map of the Sun and de Garde's Imperial Apricot and this came in 2nd to DG, Map came in a distant 3rd.	4.11
4517	La Fosse	The beer pours a golden yellow with minimal head.. The nose is like a funky apricot pureed.. The taste is a very sour apricot and vinegar blast with a heavy touch of wet hay funk..  618 characters	4.5
4518	La Fosse	375 mL bottle poured into a snifter. Very hazy orange body. Small white head. Strong apricot aroma. Oak. White wine. And immediately the taste is incredibly sour. The sourest apricots I can imagine. Overwhelming. Really great apricot flavor, but it just gets so sour. Just a bit of oak and white wine remain. Low carbonation. It’s good, but so sour. Completely covers up anything else going on.	3.34
4519	La Fosse	Lots of apricot with a moderate funk to the aroma. Sweet apricots mix with funky and musty sourness in the taste. A little sharp in the finish. Excellent overall.	4.46
4520	La Fosse	The beer is an orange juice gold color. Smallish white head. Very cloudy. Head dissipates quickly. The aroma is big on apricots. Pretty good lacto note. Not much funk. Quite a nice juicy fruit aroma. The taste is very sour. You get some nice fruit but the acidity is just too aggressive for me. There seems to be a nice beer hidden underneath that monster sour kick, and it's a real shame that you can't really taste it well. Some oak - a bit of a buttery white wine flavor - and apricots come through, but both are well in the background. Mostly lacto sourness, mostly just tastes like neutral acidity. Big pucker. Lots of back of the throat sour, phlegmy feeling in the finish. Fairly light body. As I wrote before, there's a good beer in there, but it's so sour that you lose complexity and depth of flavor.	3.52
4521	La Fosse	"Pours a fantastic golden yellow, similar to the color on the label. Nose is full of sour and some peachy fruitiness gently in the background.
The sour comes at you hard upon first taste, overtaking your palate. Thankfully loads of apricots follow up the sourness and blend nicely. The feel is thicker then I was expecting and it was necessary to offset the sour. Really nice and long finish."	4.47
4522	La Fosse	Imcredible beer. Only had a small 3 oz sample at the FWIBF into a 6 oz snifter. The stone fruit shines and is comimented nicely with the puckering sour of the lactic acid. For a Side Project, these brews continue to take on starring roles!	4.99
4523	La Fosse	A. Cloudy golden orange in color. Thin ring of white foam and minimal lacing.. S. Juicy apricots and some lactic acid on the nose. Not much funk here - just fruit. It smells really good. T. Tasty follows the nose; apricots and lactic acid. The first few sips were almost overwhelming with the amount of acidity / sour on my pallet. As it warmed the fruit came out more. The flavor lingers in your mouth for quite awhile after taking a sip. Not much funk or complexity - just sour and fruit.  862 characters	4.56
4524	La Fosse	Undrinkable due to the acidity. Had higher hopes for this one but it was a drain pour for me. Maybe a bad bottle, but see others with similar comments.	3.41
4525	La Fosse	Bottle at side project.. White head. Golden sunset orange.. This beer is very sour and tart. Still refreshing. Nice carbobation level. The apricot flavor is massive and dominate. Very fruity and fresh. Lemon acdity..  279 characters	4.53
4526	DFPF	"On tap at Fidelity festival, Dublin.
Lurid fuschia; summer berry + cream nose; big fruit, herbal undertones, smooth lactic base; crisp.. 4.25 4 4.5 4.25 4.5. Fruit is *so* present but not harsh. No hint of 6%. Hangs together beautifully: picture of a lacto sour. I could stay on this all day. I get the fuss about them now."	4.34
4527	DFPF	"On tap at Lyon Bière Festival #4 off nights in La Crafterie.. Amazing purple colour.
The fruits are pungent. You get the best of both dragon fruit sweetness and passion fruit tartness.. The whole thing is perfectly balanced. That's the most import thing. The sourness is amazing, the mouthfeel is soft and velvety.
Nearly perfect berliner weisse.
The best one I've had to date"	4.88
4528	DFPF	Bottled February 2016; drank 2/4/17 @ Golgi Apparatus.. Neon purple appearance.. No head; no lace..  342 characters	4.24
4529	DFPF	On tap at Brewskival 2018.. Pours a luminous cherry red color, with very little head.. Smell is tart, with notes of cherries, passionfruit, lime and pomegranate. Lots of levels here..  458 characters	4.42
4530	DFPF	Large bottle ...$25 at Other Half in Bklyn. Pours a bright and crazy shade of magenta...minimal to no head. Fruity n sweet nose.  199 characters	3.92
4531	DFPF	Tasted from bottle. Pours a bright ruby red with pink head. Nice fruit aroma. Berries and passionfruit nose. Taste is super tart with sweet fruity flavors. Don’t remember what dragonfruit tastes like. I get lots of berries, strawberries, with some tropical fruit notes. I’m not a huge Berliner or sour fan but this is very nice.	4.12
4532	DFPF	Poured from a bomber into a taster. Thanks Ryan for sharing.. Pours a magnificent neon pink body with a bright pink head. Brightest, most unique looking beer I've ever witnessed. Wow.. Taste and aromas align.. Straight passion fruit, candy-like fruity tartness.. Hawaiian warheads if that existed . grassy, earthy, lactic and citrus tartness, pulpy. Drinks like fruit juice.	4.54
4533	DFPF	What?!? Have you seen what this stuff looks like?? Bright fuchsia liquid glowing in my glass. Absolutely astonishing to look at. Nose is all passion fruit...smells amazing. Taste is also all passion fruit with some perfect tartness to finish. Feel is excellent and dry. Overall, this is an amazing berliner and hands down, the most insane looking beer I've ever seen.	4.85
4534	DFPF	"Pours beautiful pink/ruby with white reddish head.
Aroma has sweet red berries, sour, funk, pineapple.
Taste is red berries, pineapple, passion fruit, mango, peach, lemon, sour, funk."	4.75
4535	DFPF	Pouring a blend of ruby jewels, pink and neon purple, with a thin, very pale purple foam, I'm also seeing red, figuratively, at the prospect of being toyed with by JWB again, ala Troll So Hard and Haterade.. However, right away, the old lady says this smells like Hawaii. She should know, having just returned. Passion fruit, dragon fruit and pear pop all over the nose, with Sweet Tarts and mango dashed in.. Taste is really tart with a little funk, where the passion fruit and dragon fruit come through surprisingly well. I also get some sour apple and a hint of lemon..  1,161 characters	4.29
4536	DFPF	Wow, beautiful pour!! And nice sticky persistent bold fuscia head. Dragon and passion fruit infiltrate your passages on this one, but done in a way that sticks to the category, awesome! Must try!!	4.52
4537	DFPF	2016 (batch 1) drank on 2/4/2017. L-bright reddish pink with a big head that disappears quickly. This is a beautiful beer.. S-sour, acidic, passion fruit, tropical.  388 characters	4.44
4538	DFPF	Bottle: Poured a copper/pink color beer with a medium size foamy head. Aroma of raspberry vinegar with some ripe mango notes is quite unique. Taste is also a mix of ripe fruit notes with some mango and other tropical fruit notes with some tart and raspberry vinegar notes. Body is full for style with good carbonation. Unique take on the style and something I wish I could drink again.	4.38
4539	DFPF	Just gorgeous to look at - I almost didn't want to drink it. Like Miami Madness, it has a crazy low abv, so you can sip it all day long by the pool. DFPF >MM btw.	4.41
4540	DFPF	now this is what i am talking about! this is how you use tropical fruit in a sour beer! splendid stuff, gives me a new respect for the brewery, and despite how the hype train rolls, i would drink this over their highly acclaimed maimi madness any day! brilliant fuschia pink color, not a ton of head, but electric, like some of the intense hibiscus beers out there, looks almost unnatural from the dragon fruit, but the aroma and flavor of both fruits is incredibly authentic. super fruit forward, the natural tartness of the passion fruit is a perfect addition to the already quite acidic and sour base beer, clean lemony lacto allowed to really develop. perfect ph for the fruit i think, max flavor extraction, a touch of sweetness, but i can still taste the wheat underneath it all. good carbonation, dramatic fruit flavors, just short of perfumey intense, concentrated, not for everyone i am sure. i loved how the fruits go together so well, and together with the sourness, awesome how low alcohol it is too! this is sensational beer that deserves the high praise it is receiving! nothing else like this exists to my knowledge. without question the best beer with dragon fruit i have ever had!	4.48
4541	DFPF	This might be my favorite Berliner of all time. I managed to get 5 pours of this at GABF last weekend, and I would have gotten more if I had more time. This is insanely sour, fruity, and perfectly carbed.	4.78
4542	DFPF	Bottle shared by Daniel. Thank you!. Bright pink body with a thin, off-white collar that fades immediately to nil. Aromas of passion fruit, guava. Grandiose fruit character leaps out in the aroma. Tart, hard candies of assorted tropical fruit. Absolutely delicious.	4.71
4543	DFPF	"**REVIEW NUMBER 900**
:and also:
**BEER ADVOCATE BEER NUMBER 1,500**. Reviewed from notes. Poured from 750 mL bottle into a Cigar City Hunahpu's Day large snifter glass.. A: Dark pink to red, with a two finger bright pink head that fades fairly quickly. A good amount of visible carbonation and moderate haziness..  1,072 characters"	4.56
4544	DFPF	Had been saving this one to share with a friend for quite some time and we finally had the time to get together and drink it! This one did not disappoint! Deep purple hue and mountains of fruit!! Probably the best Berliner I've ever had! Amazing stuff!!!	4.77
4545	DFPF	Bottle pour into a taster. Gorgeous beer! Huge, huge, huge tropical fruit, particularly passion fruit. One of the best berliners I've had a chance to try.	4.66
4546	DFPF	The most beautiful purple pink I have ever seen. It looks like juice. Sparking with color. Rhubarb hue to it. Wow.. So much fruit juice. It's so tropical. Nice tartness. Very faint funk.. Light bodied. Ends clean. Refreshing..  288 characters	4.53
4547	DFPF	"The color, deep rich magenta, and the nose, total passion fruit bomb, were absolutely amazing! Taste was basically passion fruit juice without any detectable ""beer-ness"" other than carbonation, which left me somewhat undecided as part of me thinks a beer should taste a little like beer. That said, the usually enamel ripping sourness of de Garde Bu way down and you get JWB berliner, which to me sets THE high bar for all others."	4.55
4548	DFPF	Amazing color to this beer. Lighter purple color. Great flavor. Lots of passion fruit. Just a touch of tartness. In general, this is not my preferred style of beer, but this was great.	4.5
4549	DFPF	Pours a magenta pink red color. Aroma is tart with a light sweetness. Flavor is really nice. It's tart but still light and refreshing. Has some citrus tropical fruit notes and overall is a really nice drinking experience.	4.38
4550	DFPF	It looks like a magenta highlighter. The head is just a shade lighter purple/pink. The dragonfruit is the color, but the passionfruit is the star of the show. The nose and taste are all passionfruit with a perfect light tartness. Quenching, fruity, and delicious.	4.71
4551	Sosus	"This was one of my many purchases from Tavour before we parted CANpony. I hold no animosity towards them, it was just that their local shipping company was as flexible as an I-beam & I grew tired of arguing with their dispatcher. Tavour apparently has/had a CANtract with them so they could not offer any relief. Oh well. Today is TGBC Day @ Chez Woody!. From the Bottle: ""We named this IPA after the Greek mosaic artist[,] Sosus of Pergamons[,] because we were inspired to create a beer that tastes like a masterpiece. This single-hop IPA showcases the irresistible tropical fruit flavors of the Mosaic hop, shining a light on the power of simplicity."". I Pop!ped the cap & began a slow, gentle C-Line pour since there were some obvious lees on the kick/punt & I saw no reason to rouse them. It formed two fingers of dense, foamy, rocky, French Vanilla-colored head with good retention on its own. Color was a deeply-hazy/lightly-cloudy Yellow-Gold (SRM = 4 - 5). Nose was less sweet than in the previous, fresher Pompeii BUT (& yinz anti-AIPA aging types are going to hate me for saying so), it smelled like a pineapple upside-down cake, which I prefer to a tropical fruit salad. Mouthfeel was medium. The taste had a slight tang to it, not at all sweet, with a pronounced pineapple flavor. Mmm. Lovely! Finish was semi-dry, but I was happy not to have to deal with a fruity onslaught so it all worked out..  1,491 characters"	4.09
4552	Sosus	Bottled 11/11/15; drank 11/21/15 @ Harvest Hop Haus.. See-through orange appearance.. Minimal bright white head; nice lace..  325 characters	3.75
4553	Sosus	Wow, pours a cloudy golden haze topped by a silky white head that makes way for sticky lacing. Tonnes of sediment swirling around from top to bottom. A beautiful sight. Tropical fruit hops on the nose. Big, bold flavors of pineapple and orange envelop your whole head as you dive in. Extremely sessionable for a heavyweight. I simply cannot take the glass away more than an inch from my face. When I'm not drinking it I'm breathing it. Top class IIPA that seemingly hasn't suffered from a round the world trip, and well deserving of the honour of my 1000th BA review!	4.48
4554	Sosus	Juice bomb. Poured 16 oz can into a tulip glass. Pours a hazy golden yellow. With about an inch of head that is lacing down the glass as I drink it. Get quite a bit of fruity citrus aromas. Get a hint of pine as well. Taste orange and apricot. Nice bitterness. Another great beer from Toppling.	4.5
4555	Sosus	"Hazy golden body with a nice white head
The mosaic brings a strong passionfruit note, the mouthfeel is very nice. The whole thing is flavourful but always balanced
Great stuff"	4.55
